id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1508102554328129536,1508102554328129536,2022-03-27 10:24:02 CDT,2022-03-27,10:24:02,-0500,2706447598,oltuncel,Rene Tuncel,,"In the Pfizer trials, more people died in the vaccine group than in the placebo group, and it takes 22,000 vaccines to save one life from COVID.  Steve Kirsch: ""So you killed 150,000 in order to maybe save 10,000 lives.""  @VigilantFox | Rumble Clip | Full Video  https://t.co/I8kanXz3fb",en,"[{'screen_name': 'vigilantfox', 'name': 'the vigilant fox 🦊', 'id': '191871143'}]",[],[],113,4117,5701,[],[],https://twitter.com/OlTuncel/status/1508102554328129536,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1508102438775050247/pu/img/WCZgMk8Gv0fyUdq3.jpg,,,,,,,[],,,,
1508090827435876361,1508090827435876361,2022-03-27 09:37:26 CDT,2022-03-27,09:37:26,-0500,3140868280,sailorrooscout,Chise 🧬🧫🦠💉,,Them: Is there any other vaccine in history that required three doses in a year and yet still didn’t fully prevent transmission of the virus it was meant to protect against?  Me: Your childhood vaccinations would like a word with you.  https://t.co/coBeV8hWW2,en,[],[],['https://pbs.twimg.com/media/FO3QnTmXIAcQYoO.jpg'],106,1642,5358,[],[],https://twitter.com/sailorrooscout/status/1508090827435876361,False,,1,https://pbs.twimg.com/media/FO3QnTmXIAcQYoO.jpg,,,,,,,[],,,,
1508066333245726721,1508066333245726721,2022-03-27 08:00:07 CDT,2022-03-27,08:00:07,-0500,105787712,s11e11b11a,YouDontNeedToKnowMyName,,UCT is withdrawing it's Mandatory Vaccine Policy 🤣🤭,en,[],[],[],175,1108,5506,[],[],https://twitter.com/S11E11B11A/status/1508066333245726721,False,,0,,,,,,,,[],,,,
1508037626418237445,1508037626418237445,2022-03-27 06:06:02 CDT,2022-03-27,06:06:02,-0500,1331455595912724482,sherloc98788726,Sherlock Holmes,,"In case you missed this from me earlier on, Pfizer just recalled two drugs.  One on the market for 3 years.  One on the market for 20 years.  Both went through studies, trials &amp; were fully approved.  Both now linked to Cancers.  But hey, I'm sure the WARP SPEED vaccines are safe?",en,[],[],[],93,2702,5567,[],[],https://twitter.com/Sherloc98788726/status/1508037626418237445,False,,0,,,,,,,,[],,,,
1507893188769497096,1507893188769497096,2022-03-26 20:32:06 CDT,2022-03-26,20:32:06,-0500,1029094268542099457,lancegooden,Lance Gooden,,"Pro-athletes are exempted from NYC's vaccine mandate, but regular New Yorkers are not.  Remember this when Democrats claim to care about working Americans.",en,[],[],[],214,2119,8634,[],[],https://twitter.com/Lancegooden/status/1507893188769497096,False,,0,,,,,,,,[],,,,
1507870240478273542,1507870240478273542,2022-03-26 19:00:54 CDT,2022-03-26,19:00:54,-0500,77486927,martymakary,"Marty Makary MD, MPH",,CDC has a civic duty to do rigorously study the long-term effects of vaccine-induced myocarditis. New follow-up study 3-8 months after myocarditis shows the MRI heart abnormality of late gadolinium enhancement seen in 63% of children. Merits further study.  https://t.co/klPVsnqrkc,en,[],['https://www.jpeds.com/article/S0022-3476(22)00282-7/fulltext#%20'],[],327,5264,10969,[],[],https://twitter.com/MartyMakary/status/1507870240478273542,False,,0,,,,,,,,[],,,,
1507831803469447168,1507831803469447168,2022-03-26 16:28:10 CDT,2022-03-26,16:28:10,-0500,1433663944267210753,charmchris3,chris,,"Need your prayers, my sister is so sick from this booster, she has a flu thats gone into her lungs, last words before she went unconscious was, ""chrissy you were right, i should never have taken this vaccine""...I cant believe this is happening. DONT TAKE ANYMORE VACCINES!",en,[],[],[],487,1736,5376,[],[],https://twitter.com/charmchris3/status/1507831803469447168,False,,0,,,,,,,,[],,,,
1507825180785082369,1507823993776005127,2022-03-26 16:01:51 CDT,2022-03-26,16:01:51,-0500,11212862,katystoll,Katy Stoll,,Again. I am grateful for the vaccine and would do it again. I do not worry about my fertility in anyway. But we can't just ignore the reality of this simply because we don't want to legitimize peoples fears.,en,[],[],[],786,364,12470,[],[],https://twitter.com/katystoll/status/1507825180785082369,False,,0,,,,,,,,[],,,,
1507824791222296581,1507823993776005127,2022-03-26 16:00:18 CDT,2022-03-26,16:00:18,-0500,11212862,katystoll,Katy Stoll,,"The only thing I've seen about it said ""yes, it seems the vaccine affects menstruation but it's minor"" but I'm telling you- what I'm experiencing and what other people have shared with me is that this is not minor. Excruciating symptoms, and delayed periods of up to two weeks.",en,[],[],[],263,680,14141,[],[],https://twitter.com/katystoll/status/1507824791222296581,False,,0,,,,,,,,[],,,,
1507766870312583169,1507766870312583169,2022-03-26 12:10:09 CDT,2022-03-26,12:10:09,-0500,1390669327,danielkotzin,Daniel Kotzin,,"Mandating a vaccine without first conducting rigorous, long-term safety studies is evil.  Mandating a vaccine that does not severely curtail transmission is tyranny.  Mandating a vaccine without exempting those who have naturally-acquired immunity is demonic.",en,[],[],[],164,2037,6760,[],[],https://twitter.com/danielkotzin/status/1507766870312583169,False,,0,,,,,,,,[],,,,
1507709502879113222,1507709502879113222,2022-03-26 08:22:12 CDT,2022-03-26,08:22:12,-0500,1398095430152605700,bipolarme81,🤎Thought💭Criminal🤎,,"Robert F. Kennedy Jr:  ""Your chance of dying of a heart attack from that vaccine, according to their own studies, is 500% greater than if you're unvaccinated. So they knew they were going to kill a lot of people, and they did it anyway.""",en,[],[],[],407,10378,22154,[],[],https://twitter.com/BipolarMe81/status/1507709502879113222,False,,0,,,,,,,,[],,,,
1507459797263654925,1507459797263654925,2022-03-25 15:49:57 CDT,2022-03-25,15:49:57,-0500,1915033663,davidhogg111,David Hogg 🌻,,Has anyone else made it through the pandemic so far without having covid?   Though vaccines are not 100% effective I think it's probably the only reason I haven't gotten covid yet.  I can't believe I have made it this far.,en,[],[],[],6704,1333,42428,[],[],https://twitter.com/davidhogg111/status/1507459797263654925,False,,0,,,,,,,,[],,,,
1507450850691764231,1507450850691764231,2022-03-25 15:14:24 CDT,2022-03-25,15:14:24,-0500,380268462,steve_vladeck,Steve Vladeck,,"#BREAKING: Over dissents from Justices Thomas, Alito, and Gorsuch, #SCOTUS grants Biden Administration request for partial stay of district court injunction that had blocked the Navy's vaccine mandate as applied to 26 Navy SEALs.",en,[],[],[],145,1243,7462,"['breaking', 'scotus']",[],https://twitter.com/steve_vladeck/status/1507450850691764231,False,,0,,,,,,,,[],,,,
1507399208965447737,1507399208965447737,2022-03-25 11:49:12 CDT,2022-03-25,11:49:12,-0500,18643437,prisonplanet,Paul Joseph Watson,,"Apparently “science” can assure the safety of 3 or 4 vaccines within a year, but doesn’t know what a woman is.",en,[],[],[],209,3693,19553,[],[],https://twitter.com/PrisonPlanet/status/1507399208965447737,False,,0,,,,,,,,[],,,,
1507364603302449159,1507364603302449159,2022-03-25 09:31:41 CDT,2022-03-25,09:31:41,-0500,1238893377866907649,steven41849941,Steven,,"My wife &amp; I both have the covid, she is vaccinated I’m not. I would say she’s more unwell with it then I am. So what are the vaccines for?",en,[],[],[],1672,1963,10164,[],[],https://twitter.com/Steven41849941/status/1507364603302449159,False,,0,,,,,,,,[],,,,
1507364257297543195,1507364257297543195,2022-03-25 09:30:19 CDT,2022-03-25,09:30:19,-0500,915213386366951425,mylove_des,vaccine vixen,,"that’s the LITERAL role of a godparent. The reasoning for a Godparent is that if anything happens to the biological, your children have someone to fall back on. do not accept the role of a godparent if you cannot or will not do such",en,[],[],[],125,19406,86117,[],[],https://twitter.com/Mylove_Des/status/1507364257297543195,False,https://twitter.com/lipstickalley/status/1507075195349217283,0,,,,,,,,[],,,,
1507360894791081997,1507113208200450060,2022-03-25 09:16:57 CDT,2022-03-25,09:16:57,-0500,915213386366951425,mylove_des,vaccine vixen,,"Ima say this. White People literally hate every other race. If you look at history, them mfs have attacked EVERYONE. they preach “POC” solidarity but everyone is against black people. White folks was finna toss all asians overseas because of COVID 💀💀💀💀💀💀💀💀💀",en,[],[],[],33,631,6846,[],[],https://twitter.com/Mylove_Des/status/1507360894791081997,False,,0,,,,,,,,[],,,,
1507140985335083013,1507140985335083013,2022-03-24 18:43:06 CDT,2022-03-24,18:43:06,-0500,1490505307792953344,godsgirl77777,Gods girl,,Raise your hand if you will NEVER take the vaccine!🙋‍♀️  I want to follow you!,en,[],[],[],1048,482,6401,[],[],https://twitter.com/Godsgirl77777/status/1507140985335083013,False,,0,,,,,,,,[],,,,
1507113208200450060,1507113208200450060,2022-03-24 16:52:44 CDT,2022-03-24,16:52:44,-0500,915213386366951425,mylove_des,vaccine vixen,,white people had them in concentration camps but we tell them stop saying nigga and awkwafina has a blaccent and suddenly we’ve wronged them racially LMFAAAOOOO,en,[],[],[],321,12447,58460,[],[],https://twitter.com/Mylove_Des/status/1507113208200450060,False,https://twitter.com/V1RTUAL0V3R/status/1507022207154806784,0,,,,,,,,[],,,,
1507082726813290504,1507082726813290504,2022-03-24 14:51:36 CDT,2022-03-24,14:51:36,-0500,291438698,legionhoops,Legion Hoops,,"As it stands now, the 8-seed Nets would play the 7-seed Raptors in Toronto in the first play-in game.  Kyrie wouldn’t be allowed to play due to Canada’s vaccine laws. 👀  https://t.co/yH4Ea12pxO",en,[],[],['https://pbs.twimg.com/media/FOo7wNCVUBciWe1.jpg'],180,481,7937,[],[],https://twitter.com/LegionHoops/status/1507082726813290504,False,,1,https://pbs.twimg.com/media/FOo7wNCVUBciWe1.jpg,,,,,,,[],,,,
1507058485074309129,1507058485074309129,2022-03-24 13:15:17 CDT,2022-03-24,13:15:17,-0500,17469289,nypost,New York Post,,Fired NYC workers want to sue Adams over athlete vaccine exemption: lawyers  https://t.co/jxo2whrnuU  https://t.co/eNtu4YSHv8,en,[],['https://trib.al/tUyVReF'],['https://pbs.twimg.com/media/FOoltMJXIAIKqyJ.jpg'],971,2949,19051,[],[],https://twitter.com/nypost/status/1507058485074309129,False,,1,https://pbs.twimg.com/media/FOoltMJXIAIKqyJ.jpg,,,,,,,[],,,,
1507046033691394053,1507046033691394053,2022-03-24 12:25:48 CDT,2022-03-24,12:25:48,-0500,1223748060406341634,m_t_l514,3 ~ VaccineInjuries.ca,,"Adam Konrad, 41, received the first dose of the Pfizer vaccine on April 23, 2021.  At 3 weeks he had a first heart attack and in five months he has had 5 heart attacks.  https://t.co/c1MjozTLHX",en,[],[],"['https://pbs.twimg.com/media/FOoaYPEWYAQWIhp.jpg', 'https://pbs.twimg.com/media/FOoaYYQXEAconrb.jpg']",420,6923,11537,[],[],https://twitter.com/M_T_L514/status/1507046033691394053,False,,1,https://pbs.twimg.com/media/FOoaYPEWYAQWIhp.jpg,,,,,,,[],,,,
1507024179694026755,1507024179694026755,2022-03-24 10:58:58 CDT,2022-03-24,10:58:58,-0500,890891,bleacherreport,Bleacher Report,,Kyrie Irving is officially cleared to play in home games after NYC Mayor Eric Adams announced an exemption to the city’s vaccine mandate for pro athletes and performers  https://t.co/EDV2HsLeUw,en,[],[],['https://pbs.twimg.com/media/FOoGcsgXMAgcojG.jpg'],716,4374,38491,[],[],https://twitter.com/BleacherReport/status/1507024179694026755,False,,1,https://pbs.twimg.com/media/FOoGcsgXMAgcojG.jpg,,,,,,,[],,,,
1507023862097080320,1507023862097080320,2022-03-24 10:57:42 CDT,2022-03-24,10:57:42,-0500,2233154425,stephenking,Stephen King,,NY Mayor lifts vaccine mandates for famous people.,en,[],[],[],525,831,7336,[],[],https://twitter.com/StephenKing/status/1507023862097080320,False,,0,,,,,,,,[],,,,
1506970392820391936,1506970392820391936,2022-03-24 07:25:14 CDT,2022-03-24,07:25:14,-0500,1271162030393896968,logically_jc,John Collins,,"Republicans: If the vaccine works, why do we need boosters?  For the same reason the Tylenol I took yesterday isn’t preventing the headache caused by you today.",en,[],[],[],682,5895,35819,[],[],https://twitter.com/Logically_JC/status/1506970392820391936,False,,0,,,,,,,,[],,,,
1506957031919525891,1506957031919525891,2022-03-24 06:32:08 CDT,2022-03-24,06:32:08,-0500,396185642,lx_x_leanne_x_x,Leanne,,"So it official, I held my ground and didn't get the vaccine and now the care home I work for has notified me that all meetings will end and my job is secure. They finally received the govt guidance and I won 💪🏼😂",en,[],[],[],3390,5016,51697,[],[],https://twitter.com/lx_x_leanne_x_x/status/1506957031919525891,False,,0,,,,,,,,[],,,,
1506948638714564609,1506948638714564609,2022-03-24 05:58:47 CDT,2022-03-24,05:58:47,-0500,1432031941596000256,ginasaysso,Gina,,"My friend lost her healthy, athletic, 42 year old husband to a 'heart episode' in his sleep exactly 2 weeks after his Pfizer booster. She wasn't allowed to publish an obituary attributing death to the vaccine. She was told, 'Vaccine attribution is off limits given the pandemic.'",en,[],[],[],1024,10270,22668,[],[],https://twitter.com/GinaSaysSo/status/1506948638714564609,False,,0,,,,,,,,[],,,,
1506939691773227009,1506939691773227009,2022-03-24 05:23:14 CDT,2022-03-24,05:23:14,-0500,804921461160849408,sean_shinil_kim,Sean Kim,,The real science is clear. You should never rush a vaccine trial and approval process. You should never claim it is safe and effective until you have a long term data to prove it. You should never mandate or inject people by coercion. It is criminal.,en,[],[],[],500,8306,26236,[],[],https://twitter.com/Sean_Shinil_Kim/status/1506939691773227009,False,,0,,,,,,,,[],,,,
1506886726467596290,1506886726467596290,2022-03-24 01:52:46 CDT,2022-03-24,01:52:46,-0500,1165137649188737025,saravic333,Sara Victoria 🇦🇺🇦🇺🇦🇺🥂,,Thanking a 'vaccine' when you get 'covid' is like thanking a condom when you get pregnant.,en,[],[],[],1077,8006,34716,[],[],https://twitter.com/SaraVic333/status/1506886726467596290,False,,0,,,,,,,,[],,,,
1506832813923917827,1506832813923917827,2022-03-23 22:18:33 CDT,2022-03-23,22:18:33,-0500,1367578656856547331,sciencewdrdoug,Dr. Doug Corrigan,,I’ve never seen so many people thank a vaccine for failing at being a vaccine. Maybe they feel compelled to thank it because the vaccine identifies as a vaccine.,en,[],[],[],211,1398,8374,[],[],https://twitter.com/ScienceWDrDoug/status/1506832813923917827,False,,0,,,,,,,,[],,,,
1506779105789984771,1506779105789984771,2022-03-23 18:45:08 CDT,2022-03-23,18:45:08,-0500,1043185714437992449,catturd2,Catturd ™,,"Are we supposed to be worshipping Fauci, Zelensky or vaccines this week?",en,[],[],[],1050,2596,15745,[],[],https://twitter.com/catturd2/status/1506779105789984771,False,,0,,,,,,,,[],,,,
1506778096120352770,1506778096120352770,2022-03-23 18:41:07 CDT,2022-03-23,18:41:07,-0500,375721095,breaking911,Breaking911,,"NYC to lift vaccine mandate for athletes, allowing Nets' Kyrie Irving and unvaccinated Yankees and Mets to play home games - WNBC",en,[],[],[],602,1120,7617,[],[],https://twitter.com/Breaking911/status/1506778096120352770,False,,0,,,,,,,,[],,,,
1506762666240614402,1506762666240614402,2022-03-23 17:39:48 CDT,2022-03-23,17:39:48,-0500,1111768307886145537,drguru_,Guru,,NYC changed the vaccine mandate on Kyrie Irving’s birthday.   You can’t make this up 😭,en,[],[],[],55,701,7098,[],[],https://twitter.com/DrGuru_/status/1506762666240614402,False,,0,,,,,,,,[],,,,
1506760768787652609,1506760768787652609,2022-03-23 17:32:16 CDT,2022-03-23,17:32:16,-0500,178580925,shamscharania,Shams Charania,,Sources: Brooklyn Nets star Kyrie Irving will be cleared for home games as New York City will on Thursday change private sector vaccine mandate to allow exemption for athletes and entertainers in workplace. Unvaccinated Yankees and Mets players also now eligible for home games.,en,[],[],[],2007,8493,41049,[],[],https://twitter.com/ShamsCharania/status/1506760768787652609,False,,0,,,,,,,,[],,,,
1506759544625532930,1506759544625532930,2022-03-23 17:27:24 CDT,2022-03-23,17:27:24,-0500,890891,bleacherreport,Bleacher Report,,"There’s ‘cautious optimism’ that NYC’s vaccine mandate will be amended so that the city’s unvaccinated athletes can play in home games, per @wojespn, @JeffPassan  https://t.co/ICZPKpTs1i",en,"[{'screen_name': 'wojespn', 'name': 'adrian wojnarowski', 'id': '50323173'}, {'screen_name': 'jeffpassan', 'name': 'jeff passan', 'id': '33857883'}]",[],['https://pbs.twimg.com/media/FOkVtOaVsAQsRt7.jpg'],160,458,6025,[],[],https://twitter.com/BleacherReport/status/1506759544625532930,False,,1,https://pbs.twimg.com/media/FOkVtOaVsAQsRt7.jpg,,,,,,,[],,,,
1506757280577961985,1506757280577961985,2022-03-23 17:18:24 CDT,2022-03-23,17:18:24,-0500,291438698,legionhoops,Legion Hoops,,"BREAKING: The New York Mayor is expected to lift the vaccine mandate for performers and athletes, via @politicony.  Full-time Kyrie coming soon. 👀  https://t.co/aDQkHXGDEj",en,"[{'screen_name': 'politicony', 'name': 'politico new york', 'id': '140928543'}]",[],['https://pbs.twimg.com/media/FOkTwtZUYAAagh-.jpg'],182,1327,9138,[],[],https://twitter.com/LegionHoops/status/1506757280577961985,False,,1,https://pbs.twimg.com/media/FOkTwtZUYAAagh-.jpg,,,,,,,[],,,,
1506750475177275392,1506750475177275392,2022-03-23 16:51:22 CDT,2022-03-23,16:51:22,-0500,50323173,wojespn,Adrian Wojnarowski,,Story filed to ESPN w/ @JeffPassan: Progress toward further changes to NYC’s private-sector vaccine mandate has inspired confidence that Brooklyn’s Kyrie Irving could be back on court for home games in near future. Yankees and Mets players would be cleared before Opening Day too.,en,"[{'screen_name': 'jeffpassan', 'name': 'jeff passan', 'id': '33857883'}]",[],[],354,1245,6425,[],[],https://twitter.com/wojespn/status/1506750475177275392,False,,0,,,,,,,,[],,,,
1506716987845664768,1506716987845664768,2022-03-23 14:38:18 CDT,2022-03-23,14:38:18,-0500,824472044913983488,miles_commodore,Miles Commodore,,"We got a vaccine for COVID in eight months, but no cure for cancer with billions of dollars over 50 years?  🤔",en,[],[],[],1042,1639,9355,[],[],https://twitter.com/miles_commodore/status/1506716987845664768,False,,0,,,,,,,,[],,,,
1506710559143731203,1506709970406055947,2022-03-23 14:12:45 CDT,2022-03-23,14:12:45,-0500,1349512832962977793,waytoo6ixy,AB,,@TheNBACentral When you’re playing pick up basketball and your team mate randomly dies on defence from their vaccine  https://t.co/sj5tZcAPwm,en,[],[],['https://pbs.twimg.com/media/FOjpRI3XoAcbwwa.jpg'],20,504,7448,[],[],https://twitter.com/WayToo6ixy/status/1506710559143731203,False,,1,https://pbs.twimg.com/media/FOjpRI3XoAcbwwa.jpg,,,,,,,"[{'screen_name': 'TheNBACentral', 'name': 'NBACentral', 'id': '1548977419'}]",,,,
1506591649132130304,1506591649132130304,2022-03-23 06:20:14 CDT,2022-03-23,06:20:14,-0500,211658442,maskedannie5,Masked Annie,,Why are all the elites tweeting that they “tested positive” and thanking their vaccines?,en,[],[],[],1286,1409,9038,[],[],https://twitter.com/maskedannie5/status/1506591649132130304,False,,0,,,,,,,,[],,,,
1506577634871988226,1506577634871988226,2022-03-23 05:24:33 CDT,2022-03-23,05:24:33,-0500,18643437,prisonplanet,Paul Joseph Watson,,Jen Psaki.  Triple jabbed.  COVID positive. For the second time.  Psaki thanks the vaccine.,en,[],[],[],685,2071,15931,[],[],https://twitter.com/PrisonPlanet/status/1506577634871988226,False,,0,,,,,,,,[],,,,
1506445032236142592,1506445032236142592,2022-03-22 20:37:38 CDT,2022-03-22,20:37:38,-0500,1322260614362898433,ladyspaulding11,Lady Spaulding,,"Getting covid and then praising the vaccine for how well it works because it ""would have been worse"" is like going to weight watchers and gaining 50 pounds but thanking ww because you didn't gain 100.",en,[],[],[],237,3580,12825,[],[],https://twitter.com/LadySpaulding11/status/1506445032236142592,False,,0,,,,,,,,[],,,,
